Date,SPY_log_return,QQQ_log_return,TLT_log_return
2010-08-10,-0.005413279209630777,-0.008746971048950506,0.0021036397160609007
2010-08-11,-0.027789709671691244,-0.02758944439669542,0.013318053583369564
2010-08-12,-0.006148785629902329,-0.007961007907150925,-0.0024709738847654293
2010-08-13,-0.0029500665542293945,-0.007130052734239892,0.012394342310051671
2010-08-16,-0.00046160636932503804,0.0017874803308336445,0.02471853619076264
2010-08-17,0.01221028930843741,0.01264228881170156,-0.005738815757258173
2010-08-18,0.0018232374226345497,0.003959955712202842,0.002682697458361317
2010-08-19,-0.01754958013613801,-0.015263679133882912,0.015472935267378175
2010-08-20,-0.003250058955484613,0.0013362886924240557,-0.0011310834507910717
2010-08-23,-0.003820016661142003,-0.009843337233337838,0.00018816698072929278
2010-08-24,-0.014954300887951393,-0.018836291256966613,0.01590218275067312
2010-08-25,0.0038773645271494676,0.009575558963699748,-0.0032531696128721313
2010-08-26,-0.006724412645835425,-0.012098949558112608,0.009359112764216113
2010-08-27,0.015370766045402726,0.012098949558112547,-0.028724881897895974
2010-08-30,-0.014610927086225824,-0.010492245567807581,0.01899289607624173
2010-08-31,0.0,-0.0034454560897548107,0.011022420222227727
2010-09-01,0.029473067711871536,0.029473380691038928,-0.020892918046930258
2010-09-02,0.009269338974736856,0.011108792464535076,-0.010622494543798735
2010-09-03,0.012887894607684051,0.01643517606132219,-0.012472948379568931
2010-09-07,-0.011336274927782452,-0.006760943619139348,0.020261683640924302
2010-09-08,0.006998261482532893,0.011963474183205047,-0.00797948670569508
2010-09-09,0.004608726724311034,0.0038845659159265173,-0.019937860471428336
2010-09-10,0.005035970197210093,0.003654216701054779,-0.004583269045174194
2010-09-13,0.011061845021581827,0.013852940789727371,0.004875026547063294
2010-09-14,-0.0006211766767522904,0.004223624476545923,0.009582174038407294
2010-09-15,0.0038099107865503987,0.00630245085664707,-0.014945613251695472
2010-09-16,-0.0002655414940317048,0.003971105026364663,-0.009924697359686886
2010-09-17,0.00037306439673761275,0.003381597901888991,0.00403997821572426
2010-09-20,0.015174737028094677,0.017352305691664006,0.005786678810279114
2010-09-21,-0.0020155017369461858,-0.00020495787901070862,0.013789975689357834
2010-09-22,-0.004925072941355106,-0.002666308569726194,0.00893117288248813
2010-09-23,-0.00814501670945564,-0.0004110470591001438,0.002862785986536097
2010-09-24,0.02041251493558275,0.020136802041650203,-0.013530891536628878
2010-09-27,-0.004801719684005258,-0.005451691728860731,0.01724223232386316
2010-09-28,0.0034947083846600044,-0.000405131768897643,0.006814026484832438
2010-09-29,-0.0017459596414637353,-0.0016218159176198954,-0.004158740102422909
2010-09-30,-0.0029743594171484674,-0.004472802895410421,-0.0006633602926222594
2010-10-01,0.004197035845486451,-0.0012240889702307058,-0.0048445498244234254
2010-10-04,-0.007532234592345811,-0.010872820821714887,0.0025780165140062406
2010-10-05,0.01993199627327298,0.02404835210273442,-0.006025015418314193
2010-10-06,-8.642596043184672e-05,-0.008696552363101285,0.012487308829257684
2010-10-07,-0.0012070956919889664,0.003649828337853803,-0.008370983247381213
2010-10-08,0.005592956631768874,0.006857545489136962,-0.004404275345939912
2010-10-11,0.0009434398441332406,0.0004020378633364467,0.0001922438186116771
2010-10-12,0.003081193584277173,0.006808198465584517,-0.009930654663220082
2010-10-13,0.007747349367374402,0.008148739292096144,-0.0015512194907075056
2010-10-14,-0.003908645335673426,-0.001981564900206213,-0.015057176257423104
2010-10-15,0.0020409683551565706,0.020999879931126245,-0.012290472800433485
2010-10-18,0.004916077093252503,-0.0036970108083547925,0.008045207667135615
2010-10-19,-0.013191316526222303,-0.009400920249373905,0.006017182697212677
2010-10-20,0.009719057619996033,0.007254385108945006,0.0021608081539409257
2010-10-21,0.0022029084880181844,0.0019515316736029194,-0.011945023175212122
2010-10-22,0.0018607996371995997,0.00680090492082543,0.0067302365394129055
2010-10-25,0.0029527744554003693,0.004829398004550782,0.002857149014049357
2010-10-26,0.0001687021944583164,0.0026944376097466755,-0.015562381998934184
2010-10-27,-0.002867983831258984,0.0030701708098416574,-0.008830142987810622
2010-10-28,0.00016898789529280653,0.0021057837890222646,0.0027178728756461633
2010-10-29,0.0007597946239705003,-0.0022974615754009263,0.009303341244992961
2010-11-01,0.000337463493913678,0.0007664908018150792,-0.004315282261585682
2010-11-02,0.007899387278338495,0.01066698790180057,0.013058164603602698
2010-11-03,0.004009814612483772,0.004536444848518926,-0.020611528308210485
2010-11-04,0.019074825860758995,0.012185332055434983,0.007754642541542213
2010-11-05,0.00375506604388411,0.0,-0.017302576120537514
2010-11-08,-0.001875605892101693,0.0013036063946827848,0.004481687188141928
2010-11-09,-0.007210295969617843,-0.005411204888077434,-0.022295181106165858
2010-11-10,0.004021033205506034,0.005038466278110818,0.0013497133466980303
2010-11-11,-0.003774334948002272,-0.006349068683217765,-0.0005199727287910258
2010-11-12,-0.011909114373384126,-0.01643217106156553,-0.005412328078487183
2010-11-15,-0.0014148878883211945,-0.003816017106462053,-0.021096069531566113
2010-11-16,-0.0157026320977365,-0.01657744759631379,0.0245356448681869
2010-11-17,0.0005082479974132407,0.002911403448689968,-0.005528805599856203
2010-11-18,0.014610879588695771,0.01595746805313466,0.0040709497762290055
2010-11-19,0.002746897311073542,0.0007627536432896186,0.006126352429095875
2010-11-22,-0.0008315203679795347,0.008350381152910586,0.0042360384351783215
2010-11-23,-0.014582801268892732,-0.016003722118056493,0.004936506342680392
2010-11-24,0.01466581672574762,0.019964869593132036,-0.01801104227250217
2010-11-26,-0.011715277229629666,-0.006610297764121628,0.013796645525116152
2010-11-29,0.0030254302609032317,-0.0007586642474852437,0.008513428875650625
2010-11-30,-0.005638392343052734,-0.012211527562758312,0.0051956105052004655
2010-12-01,0.02104436615243389,0.020897091794019995,-0.022479806897539596
2010-12-02,0.012727712080916961,0.010101538364587888,-0.002610323881318413
2010-12-03,0.002689113027012251,0.002601960796616619,-0.007873108178675302
2010-12-06,-0.001058554138644935,-0.00037127126447119235,0.014023342067698277
2010-12-07,0.0005701173006991275,0.0005566120118568569,-0.021639292173751108
2010-12-08,0.0036566567928331918,0.003705515578173342,-0.009710797100388345
2010-12-09,0.003886050608156918,0.0009241365497571416,0.00492079194386593
2010-12-10,0.0058010281380400305,0.006628739302106009,-0.006100609197899022
2010-12-13,0.0006425132736358945,-0.003493031768744396,0.0037507389220766854
2010-12-14,0.0008824790638181873,0.001839781121164974,-0.014653180908806473
2010-12-15,-0.004582052815414341,-0.00442175510979571,-0.013108823063236475
2010-12-16,0.0057848550279006395,0.007725207561275084,0.006903532615916676
2010-12-17,0.0010702117915692133,0.0008807331916717856,0.018073135168878634
2010-12-20,0.00241093844123827,0.0007335120483737315,-0.0010729543530031132
2010-12-21,0.006320166699730474,0.006030297603275238,0.006954030072398028
2010-12-22,0.0031051128019844386,-0.000182284858999021,-0.007169359668839415
2010-12-23,-0.0014320046823923544,-0.002554288540826549,-0.0020424737772891024
2010-12-27,0.00039833059227937346,0.0005475957396343372,0.008892868726263523
2010-12-28,0.001431434792687325,-0.0018273901782208503,-0.01977972289865815
2010-12-29,0.0007151089973737354,0.002192658788002427,0.01677820203033729
2010-12-30,-0.0015894982849512466,-0.0023755975554622675,-0.0007519173816873351
2010-12-31,0.00023826295890819806,-0.0036656608606842316,0.011003919333177205
2011-01-03,0.010285016412724012,0.015487297747639777,-0.007572022831332361
2011-01-04,-0.0005510547715082876,-0.0007234043858422608,0.0011773402119862285
2011-01-05,0.005184036785627404,0.008467735336959513,-0.022274030267884447
2011-01-06,-0.0019606400217055714,0.0032238755670163347,0.004363964478271756
2011-01-07,-0.0019643339664102673,-0.0008943315600714081,0.005319534845908979
2011-01-10,-0.0012590627975115477,0.0037517312498533085,0.005399684276171871
2011-01-11,0.003537691206574208,0.0014254110198744468,-0.005615537010230825
2011-01-12,0.008984192160887526,0.007097121884518673,-0.007829137684718457
2011-01-13,-0.0016350022498535048,0.00035363364716801526,0.008911591783630199
2011-01-14,0.007218965170176264,0.0073956520829884876,-0.006404044109907416
2011-01-18,0.0016998897859812525,0.0028034114303438487,-0.004692520695064923
2011-01-19,-0.009854030881210112,-0.011437058788545021,0.007193474337898176
2011-01-20,-0.001326044391531803,-0.007103423437694426,-0.013889285973968735
2011-01-21,0.002261220316584389,-0.00769314475050862,0.00789759988533353
2011-01-24,0.005670661553592313,0.013734208162689533,0.0004369032965350928
2011-01-25,0.0005421634706325359,0.0014163836113465313,0.009457873259174411
2011-01-26,0.0038635633655987826,0.005292760569129292,-0.015263400657437446
2011-01-27,0.0024644007826931905,0.006140044284440464,0.004494568615854434
2011-01-28,-0.017616923523211515,-0.025685623439082785,0.005235489799832705
2011-01-31,0.007488406924431651,0.004832866624191152,-0.0076448276317660465
2011-02-01,0.015881784799274497,0.01857656753087201,-0.004962472465820841
2011-02-02,-0.00191387574155234,-0.0015788638979898515,0.00022152499411069487
2011-02-03,0.002219734761331801,0.001753986642901182,-0.008324626366461734
2011-02-04,0.0028252859091906783,0.005592278762351034,-0.010194819308795084
2011-02-07,0.006232878313221363,0.004694826689779767,0.0051665886373564295
2011-02-08,0.00453582138634058,0.00656979729030459,-0.009228310580015883
2011-02-09,-0.002265225285488742,-0.0017247176234265055,0.00866781896118183
2011-02-10,0.0003778688062654623,0.0015525224158428068,-0.011612274899480789
2011-02-11,0.005953126339539026,0.0072127576619290465,0.014299140243935377
2011-02-14,0.0024010139196784085,0.0023924649732444186,0.0006695999349466329
2011-02-15,-0.0031528584720210153,-0.0013666347886780816,0.004458819444133687
2011-02-16,0.006295433134406008,0.0064748712200585305,-0.003230108857750831
2011-02-17,0.002984123053631384,-0.0003395952880282483,0.0015604545482545303
2011-02-18,0.0020832574617086607,-0.002211224057797943,-0.0031246022244514073
2011-02-22,-0.020274004719413406,-0.029373266158506044,0.014862100698671788
2011-02-23,-0.006162992008806633,-0.008275481369322869,0.0036273817557892847
2011-02-24,-0.000687110369789254,0.005290191774715573,0.0063424287026390405
2011-02-25,0.010635704669807847,0.013798313949664949,0.0058689418336473525
2011-02-28,0.006177395493231065,0.0020792084791283216,0.001300361805326195
2011-03-01,-0.01681310016303883,-0.016229184253062474,0.0028943210686407394
2011-03-02,0.0021357970155817503,0.005263817423059071,-0.01549263253527956
2011-03-03,0.017077898300483067,0.019583211606121278,-0.009833538448460428
2011-03-04,-0.0075207818188830905,-0.005161624259776246,0.008293824721993878
2011-03-07,-0.00788141623399539,-0.013546667062279418,-0.006408264762866274
2011-03-08,0.008711723658461923,0.004013148021230624,-0.0061147167348907855
2011-03-09,-0.0014341600618937567,-0.0068149343094786406,0.009656195566275444
2011-03-10,-0.0186792172908284,-0.015728726747443262,0.01664638078980615
2011-03-11,0.006902343729842679,0.006215197808853553,-0.005664171612465746
2011-03-14,-0.006056031091348777,-0.003547009312300155,-0.0004376213951279825
2011-03-15,-0.011523261200427327,-0.014313947966741299,0.01486047982612719
2011-03-16,-0.018686625329152145,-0.024444903177751946,0.011241914028556232
2011-03-17,0.013148226971149061,0.009191319323643607,-0.007695414450636878
2011-03-18,0.003630716203503506,-0.0022562429865150627,0.0026779198476132166
2011-03-21,0.015379142080418734,0.019100207026211034,-0.005901691800628895
2011-03-22,-0.0034748262925097468,-0.001803931737256305,0.003331547075336827
2011-03-23,0.0028580056974687705,0.005580003747209371,-0.0012884392614422216
2011-03-24,0.00951746345435787,0.017615277748674416,-0.007547325431229265
2011-03-25,0.0030515523174133204,0.0024656932971945113,-0.0024922601611729748
2011-03-28,-0.0024399629314356434,-0.005468765519583327,0.0014089409284072155
2011-03-29,0.006696022327728274,0.009682119865694411,-0.007720876419256908
2011-03-30,0.006877374514573018,0.004719336864121123,0.007938221009560627
2011-03-31,-0.0013563369175608759,0.0013940274207365662,-0.002060579155192118
2011-04-01,0.004214287550932649,0.0005218240558955915,0.004850091758837139
2011-04-04,0.0008260179161414628,-0.003311900934935672,0.0010843256828801265
2011-04-05,-0.00015020925751039682,-0.002622581147453046,-0.004017113270951487
2011-04-06,0.003147275921643203,0.002447738283230517,-0.015127019462405512
2011-04-07,-0.0025470983670223455,-0.0006986882976659726,-0.001990490624910972
2011-04-08,-0.00345596924118516,-0.004729550270219376,-0.005325860964873409
2011-04-11,-0.0030155917858274094,-0.0033418381669661503,0.0008894635036272551
2011-04-12,-0.007502084647673924,-0.006895125305775803,0.01072465485286461
2011-04-13,-7.616236742137523e-05,0.008479231516709955,0.006248898091699855
2011-04-14,0.0007607557308012789,-0.00176044347623738,-0.0007653828339079534
2011-04-15,0.003641808658068089,-0.0017634712599115775,0.013471725312328176
2011-04-18,-0.011271865719612617,-0.007086309707418472,0.0022629682289293154
2011-04-19,0.005727689671442804,0.0062031373270096946,0.0042979164029313885
2011-04-20,0.013540045131899976,0.022362831775784287,-0.0064536317251328015
2011-04-21,0.005095963554347424,0.00791589670693723,-0.0008633483606732536
2011-04-25,-0.0010473250271733783,0.0025681066708758177,0.0037723760269126605
2011-04-26,0.008568774466348654,0.005626267580415668,0.009636612564069969
2011-04-27,0.006506997844942038,0.006777367202444618,-0.010282725034978266
2011-04-28,0.003238056326996007,-0.0015212501768188103,0.007614859333726813
2011-04-29,0.0023484017848518076,-0.0008460417782863492,0.0030938521287904456
2011-05-02,-0.0015400469920141342,-0.0018634905137018465,0.0016024915371233225
2011-05-03,-0.0036037720613593047,-0.004759382188773703,0.005644390711315656
2011-05-04,-0.006653065060675975,-0.001534627242234482,0.004450499617598781
2011-05-05,-0.009089542302000023,-0.005475563674184198,0.009468806980666801
2011-05-06,0.004405740611170134,0.0032546724931903593,-0.004407175188755672
2011-05-09,0.003867480163714388,0.0037555184232284378,-0.0010526649246682103
2011-05-10,0.008499784366373896,0.00848341190170906,-0.007186421263389965
2011-05-11,-0.010580374906899764,-0.007291200297184844,0.005711626739847712
2011-05-12,0.004748920952005628,0.005938504617043465,-0.0063468933357613755
2011-05-13,-0.00772879701714037,-0.011912933024722683,0.008979435530897166
2011-05-16,-0.00636165904993868,-0.017442814308926496,0.005558772999547444
2011-05-17,-0.00014991346273451742,0.002783464169685636,0.010198018591260008
2011-05-18,0.008896198174032177,0.008304731238422774,-0.013340174193892818
2011-05-19,0.0023789527469096168,0.002924533279626558,-0.00041968878386069926
2011-05-20,-0.007976332577492772,-0.007587408225747461,0.0005240780844932803
2011-05-23,-0.011668888529841088,-0.014822809048475412,0.004814125130728906
2011-05-24,-0.0008332243570605239,-0.006168079038571746,0.003751016859307098
2011-05-25,0.0033289661444125033,0.0038816397409444496,-0.004690424470976557
2011-05-26,0.004597204249238953,0.00614395170642841,0.008532220105065037
2011-05-27,0.0038268635591823903,0.00506267939462904,-0.0004141669104626048
2011-05-31,0.010357428913844833,0.016063859903090446,0.0022779722448256646
2011-06-01,-0.022717403608164963,-0.022001830021520296,0.01342402119753379
2011-06-02,-0.0010618967851146743,0.0020996707693800775,-0.019233303355470993
2011-06-03,-0.009994548993821928,-0.015146273575137042,0.005725517527802206
2011-06-06,-0.010637374903444075,-0.0081968257002705,-0.007606764394020677
2011-06-07,-0.0006200130051563856,-0.0017910206804790812,0.004592007158843819
2011-06-08,-0.004196338927915336,-0.007195862119788376,0.0077791998438521545
2011-06-09,0.007602125993840195,0.0018042572413638875,-0.004037971145306233
2011-06-10,-0.01400767802419886,-0.015436896845992707,0.007647973225309102
2011-06-13,0.0007833690311378787,0.0,-0.005057972840395379
2011-06-14,0.01260594413972584,0.012729918063331411,-0.015220945078651089
2011-06-15,-0.017945419424835154,-0.019156046152818042,0.01801137098763956
2011-06-16,0.002202388833318437,-0.0038758338724490934,0.0045289478686796015
2011-06-17,0.002979242035475323,-0.0031365996616090825,-0.004735403730377652
2011-06-20,0.005103270226825788,0.0051923580167234605,0.0012371368433902335
2011-06-21,0.013610808104716564,0.021226238510627927,-0.004441852139074364
2011-06-22,-0.00604346735849314,-0.007268530971257568,0.0006207452483937363
2011-06-23,-0.0028795028235732044,0.009258269307757264,0.0076270711065405845
2011-06-24,-0.011681782028806363,-0.017499327924720382,-0.004218193127436728
2011-06-27,0.008871297930596045,0.015871676234988925,-0.013809616319163368
2011-06-28,0.012968526259136361,0.014732625877116856,-0.008082464091459437
2011-06-29,0.00852828260925399,0.004093849328535409,-0.0066614249815164705
2011-06-30,0.009516314840647286,0.013233071712120278,-0.001593604767027219
2011-07-01,0.01466823489665499,0.014962269631726904,-0.0016005450973953057
2011-07-05,-0.0008213038414540852,0.004995128428011147,0.0022405531887202098
2011-07-06,0.0011947783736606216,0.003259596009172474,0.005102359875027152
2011-07-07,0.010321875344746332,0.013607914830080628,-0.002973042284064533
2011-07-08,-0.007117705224049753,-0.0027068975432461666,0.014043946408300685
2011-07-11,-0.018245879549558204,-0.018292671190752653,0.014882310092389718
2011-07-12,-0.004328469825519998,-0.007620511758047871,0.0034031525114930302
2011-07-13,0.003343065662519677,0.004163901656759552,0.0027759766524701104
2011-07-14,-0.006925911130364425,-0.01166724533728621,-0.01437287019025454
